result_index,pid,dataset_file_path,raw_path,qnn_output_path,dim,qnn_norm,torch_norm,cosine_raw,cosine_l2,l2_raw,l2_l2,mean_abs_raw,max_abs_raw,qnn_has_nan,qnn_has_inf,torch_has_nan,torch_has_inf
730,2365,TamChuc_01/02366_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00730_pid2365_TamChuc_01_02366_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_730/output_0.raw,768,13.662023739636544,13.529919782437046,0.9556456208229065,0.9556456804275513,4.051525115966797,0.29783955216407776,0.1147099956870079,0.4567394256591797,False,False,False,False
731,2365,TamChuc_01/02366_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00731_pid2365_TamChuc_01_02366_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_731/output_0.raw,768,13.28257781082882,13.19476683744983,0.9660614728927612,0.9660614728927612,3.450190544128418,0.26053154468536377,0.09762177616357803,0.524257481098175,False,False,False,False
732,2366,TamChuc_01/02367_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00732_pid2366_TamChuc_01_02367_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_732/output_0.raw,768,12.454465361038618,12.547301830300384,0.9576579332351685,0.957658052444458,3.6389801502227783,0.29100510478019714,0.10411852598190308,0.45819753408432007,False,False,False,False
733,2366,TamChuc_01/02367_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00733_pid2366_TamChuc_01_02367_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_733/output_0.raw,768,12.535520980554018,12.859345231612826,0.9627214670181274,0.962721586227417,3.48185658454895,0.27305102348327637,0.09755849093198776,0.5329635143280029,False,False,False,False
734,2367,TamChuc_01/02368_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00734_pid2367_TamChuc_01_02368_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_734/output_0.raw,768,12.554815285518927,12.132376353919113,0.9559178352355957,0.9559178352355957,3.688842296600342,0.29692408442497253,0.10385296493768692,0.4800330400466919,False,False,False,False
735,2367,TamChuc_01/02368_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00735_pid2367_TamChuc_01_02368_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_735/output_0.raw,768,11.95022759933316,11.927801513544578,0.9564751386642456,0.9564751982688904,3.5225791931152344,0.29504188895225525,0.10012177377939224,0.5230321884155273,False,False,False,False
736,2368,TamChuc_01/02369_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00736_pid2368_TamChuc_01_02369_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_736/output_0.raw,768,13.687981212220341,13.501879335567775,0.9597160816192627,0.9597159624099731,3.8632454872131348,0.28384479880332947,0.11268242448568344,0.6469940543174744,False,False,False,False
737,2368,TamChuc_01/02369_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00737_pid2368_TamChuc_01_02369_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_737/output_0.raw,768,13.915634099009571,14.311709701172873,0.9712645411491394,0.9712644815444946,3.4062540531158447,0.23973074555397034,0.09517055004835129,0.4248657822608948,False,False,False,False
738,2369,TamChuc_01/02370_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00738_pid2369_TamChuc_01_02370_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_738/output_0.raw,768,13.435482720929276,13.508089235510043,0.9697375297546387,0.9697375893592834,3.3150792121887207,0.24601753056049347,0.09379217773675919,0.5982581377029419,False,False,False,False
739,2369,TamChuc_01/02370_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00739_pid2369_TamChuc_01_02370_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_739/output_0.raw,768,13.52386999130249,13.01833217006385,0.9636996984481812,0.9636997580528259,3.6107423305511475,0.2694444954395294,0.10083174705505371,0.6400446891784668,False,False,False,False
740,2370,TamChuc_01/02371_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00740_pid2370_TamChuc_01_02371_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_740/output_0.raw,768,12.145177515436012,12.101930094768534,0.9535137414932251,0.9535138607025146,3.696882963180542,0.30491355061531067,0.10274279117584229,0.6218125224113464,False,False,False,False
741,2370,TamChuc_01/02371_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00741_pid2370_TamChuc_01_02371_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_741/output_0.raw,768,12.042207716671305,11.998456986986906,0.948538601398468,0.9485384225845337,3.856557607650757,0.3208160400390625,0.10474401712417603,0.6067609190940857,False,False,False,False
742,2371,TamChuc_01/02372_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00742_pid2371_TamChuc_01_02372_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_742/output_0.raw,768,13.413073644810838,13.922370845397753,0.960538387298584,0.960538387298584,3.872681140899658,0.2809329032897949,0.10866665095090866,0.48384952545166016,False,False,False,False
743,2371,TamChuc_01/02372_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00743_pid2371_TamChuc_01_02372_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_743/output_0.raw,768,12.652241421239273,13.01718778354351,0.9306593537330627,0.9306594133377075,4.793063163757324,0.3723987936973572,0.13509370386600494,0.8527250289916992,False,False,False,False
744,2372,TamChuc_01/02373_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00744_pid2372_TamChuc_01_02373_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_744/output_0.raw,768,12.12979135076563,12.28723794259124,0.9357081651687622,0.9357081651687622,4.380538463592529,0.3585856854915619,0.11941174417734146,1.0739753246307373,False,False,False,False
745,2372,TamChuc_01/02373_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00745_pid2372_TamChuc_01_02373_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_745/output_0.raw,768,12.060466746591128,12.137991819661952,0.9532128572463989,0.9532128572463989,3.701932668685913,0.3058987557888031,0.10597068071365356,0.6919107437133789,False,False,False,False
746,2373,TamChuc_01/02374_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00746_pid2373_TamChuc_01_02374_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_746/output_0.raw,768,13.045590013580123,13.38303318822765,0.953874945640564,0.953874945640564,4.027378082275391,0.30372700095176697,0.11292469501495361,0.6654107570648193,False,False,False,False
747,2373,TamChuc_01/02374_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00747_pid2373_TamChuc_01_02374_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_747/output_0.raw,768,12.641435560314088,13.11328013593542,0.9471749663352966,0.9471750259399414,4.211441993713379,0.32503780722618103,0.11465257406234741,0.8638756275177002,False,False,False,False
748,2374,TamChuc_01/02375_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00748_pid2374_TamChuc_01_02375_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_748/output_0.raw,768,11.97380272171077,11.991161209976974,0.9378433227539062,0.9378434419631958,4.224828720092773,0.3525809049606323,0.11933986097574234,0.5253851413726807,False,False,False,False
749,2374,TamChuc_01/02375_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00749_pid2374_TamChuc_01_02375_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_749/output_0.raw,768,11.461582706510944,11.54590487736198,0.9298785924911499,0.9298785924911499,4.308836936950684,0.37449032068252563,0.12346573919057846,0.5132072567939758,False,False,False,False
750,2375,TamChuc_01/02376_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00750_pid2375_TamChuc_01_02376_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_750/output_0.raw,768,13.427075613858525,13.539154663480808,0.965557336807251,0.9655572772026062,3.5405213832855225,0.262459933757782,0.10188505798578262,0.445051372051239,False,False,False,False
751,2375,TamChuc_01/02376_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00751_pid2375_TamChuc_01_02376_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_751/output_0.raw,768,13.407611288827548,13.556517516378902,0.9647797346115112,0.9647797346115112,3.581261157989502,0.2654058337211609,0.10212572664022446,0.4895637035369873,False,False,False,False
752,2376,TamChuc_01/02377_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00752_pid2376_TamChuc_01_02377_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_752/output_0.raw,768,12.75938828158167,13.02790826928661,0.9482032060623169,0.9482030868530273,4.1583967208862305,0.3218595087528229,0.11667295545339584,0.6332743167877197,False,False,False,False
753,2376,TamChuc_01/02377_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00753_pid2376_TamChuc_01_02377_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_753/output_0.raw,768,12.697698913976945,13.057687932267546,0.9561021327972412,0.9561021327972412,3.8322763442993164,0.2963033616542816,0.10939821600914001,0.5042005181312561,False,False,False,False
754,2377,TamChuc_01/02378_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00754_pid2377_TamChuc_01_02378_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_754/output_0.raw,768,13.307143257271509,13.229374268251712,0.9684605598449707,0.9684605598449707,3.333282232284546,0.25115495920181274,0.09418747574090958,0.4595301151275635,False,False,False,False
755,2377,TamChuc_01/02378_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00755_pid2377_TamChuc_01_02378_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_755/output_0.raw,768,13.080919414199368,13.203659673551158,0.9688217043876648,0.9688217639923096,3.284048318862915,0.24971216917037964,0.09403172880411148,0.39934054017066956,False,False,False,False
756,2378,TamChuc_01/02379_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00756_pid2378_TamChuc_01_02379_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_756/output_0.raw,768,12.930293138333603,12.896486734664494,0.9715533256530762,0.9715533256530762,3.08031964302063,0.23852267861366272,0.08768204599618912,0.4247173070907593,False,False,False,False
757,2378,TamChuc_01/02379_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00757_pid2378_TamChuc_01_02379_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_757/output_0.raw,768,12.748332571315807,12.573635646728981,0.9608216285705566,0.9608216881752014,3.548314332962036,0.27992257475852966,0.10158735513687134,0.4432382583618164,False,False,False,False
758,2379,TamChuc_01/02380_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00758_pid2379_TamChuc_01_02380_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_758/output_0.raw,768,12.701323926062424,12.502267077547957,0.9565964937210083,0.9565963745117188,3.7180869579315186,0.2946302890777588,0.10692252963781357,0.4956103563308716,False,False,False,False
759,2379,TamChuc_01/02380_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00759_pid2379_TamChuc_01_02380_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_759/output_0.raw,768,12.218927283662119,11.905562433839304,0.9510267972946167,0.9510269165039062,3.7877113819122314,0.31296372413635254,0.10626405477523804,0.5444889068603516,False,False,False,False
760,2380,TamChuc_01/02381_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00760_pid2380_TamChuc_01_02381_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_760/output_0.raw,768,11.627510054190571,12.007762121004692,0.8987147808074951,0.8987149000167847,5.331747055053711,0.4500780701637268,0.15163806080818176,0.6463714838027954,False,False,False,False
761,2380,TamChuc_01/02381_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00761_pid2380_TamChuc_01_02381_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_761/output_0.raw,768,12.644893524609259,12.1852366654322,0.9218543767929077,0.9218543767929077,4.928764820098877,0.39533618092536926,0.14033037424087524,0.7096316814422607,False,False,False,False
762,2381,TamChuc_01/02382_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00762_pid2381_TamChuc_01_02382_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_762/output_0.raw,768,13.47466801933519,13.479307950199363,0.9616145491600037,0.9616145491600037,3.7341465950012207,0.27707555890083313,0.10647312551736832,0.5162475109100342,False,False,False,False
763,2381,TamChuc_01/02382_3.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00763_pid2381_TamChuc_01_02382_3.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_763/output_0.raw,768,13.622314670801881,13.484019970204676,0.9528491497039795,0.952849268913269,4.164216041564941,0.307084858417511,0.11705099791288376,0.6497694253921509,False,False,False,False
764,2382,TamChuc_01/02383_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00764_pid2382_TamChuc_01_02383_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_764/output_0.raw,768,12.260914694099965,12.506875569016163,0.9523998498916626,0.9523998498916626,3.828723192214966,0.3085462152957916,0.1087351068854332,0.503180980682373,False,False,False,False
765,2382,TamChuc_01/02383_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00765_pid2382_TamChuc_01_02383_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_765/output_0.raw,768,12.353183098562395,12.892801752724182,0.9592347145080566,0.9592348337173462,3.6436681747436523,0.28553542494773865,0.10377507656812668,0.495051771402359,False,False,False,False
766,2383,TamChuc_01/02384_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00766_pid2383_TamChuc_01_02384_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_766/output_0.raw,768,13.259124236545535,12.751986092293437,0.9722376465797424,0.9722377061843872,3.105682611465454,0.2356361597776413,0.08755278587341309,0.38332104682922363,False,False,False,False
767,2383,TamChuc_01/02384_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00767_pid2383_TamChuc_01_02384_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_767/output_0.raw,768,12.861906562416396,12.623997731151393,0.966453492641449,0.9664534330368042,3.3091371059417725,0.259022980928421,0.09231279045343399,0.500268816947937,False,False,False,False
768,2384,TamChuc_01/02385_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00768_pid2384_TamChuc_01_02385_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_768/output_0.raw,768,12.731583187171372,12.659087868375595,0.9549396634101868,0.9549397230148315,3.8118245601654053,0.300200879573822,0.10832107812166214,0.5554949641227722,False,False,False,False
769,2384,TamChuc_01/02385_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00769_pid2384_TamChuc_01_02385_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_769/output_0.raw,768,12.46457387478827,12.58333063057801,0.9497685432434082,0.9497685432434082,3.9713027477264404,0.31695833802223206,0.1127777025103569,0.470106303691864,False,False,False,False
770,2385,TamChuc_01/02386_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00770_pid2385_TamChuc_01_02386_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_770/output_0.raw,768,13.269558013819285,13.554299420758166,0.9337168335914612,0.9337168335914612,4.891254901885986,0.36409634351730347,0.139343723654747,0.6492922902107239,False,False,False,False
771,2385,TamChuc_01/02386_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00771_pid2385_TamChuc_01_02386_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_771/output_0.raw,768,12.649723931138116,12.48567687445092,0.9505990743637085,0.9505990743637085,3.953695058822632,0.31432753801345825,0.11339009553194046,0.44700121879577637,False,False,False,False
772,2386,TamChuc_01/02387_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00772_pid2386_TamChuc_01_02387_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_772/output_0.raw,768,12.098888530493726,11.78661464708161,0.9248997569084167,0.924899697303772,4.63862419128418,0.3875569999217987,0.1338275521993637,0.5363234281539917,False,False,False,False
773,2386,TamChuc_01/02387_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00773_pid2386_TamChuc_01_02387_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_773/output_0.raw,768,11.528983620035211,11.384068094183817,0.9478095173835754,0.9478095769882202,3.7041406631469727,0.3230803906917572,0.10612136870622635,0.5680352449417114,False,False,False,False
774,2387,TamChuc_01/02388_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00774_pid2387_TamChuc_01_02388_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_774/output_0.raw,768,12.771069226463998,12.529258081794307,0.9609091281890869,0.9609091877937317,3.545199394226074,0.27960941195487976,0.10025211423635483,0.474259614944458,False,False,False,False
775,2387,TamChuc_01/02388_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00775_pid2387_TamChuc_01_02388_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_775/output_0.raw,768,12.644114992628309,12.401336915674207,0.9596145153045654,0.9596145749092102,3.5670878887176514,0.284201979637146,0.10181374102830887,0.49201175570487976,False,False,False,False
776,2388,TamChuc_01/02389_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00776_pid2388_TamChuc_01_02389_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_776/output_0.raw,768,12.523019229669158,12.162214666333787,0.9573214054107666,0.9573213458061218,3.6236355304718018,0.2921595573425293,0.10152462869882584,0.5255619287490845,False,False,False,False
777,2388,TamChuc_01/02389_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00777_pid2388_TamChuc_01_02389_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_777/output_0.raw,768,12.347838079208678,12.203226300642568,0.9415434002876282,0.941543459892273,4.199734210968018,0.3419254422187805,0.12042161077260971,0.552832305431366,False,False,False,False
778,2389,TamChuc_01/02390_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00778_pid2389_TamChuc_01_02390_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_778/output_0.raw,768,11.89799836304474,11.926787874566436,0.9333889484405518,0.9333888292312622,4.3480706214904785,0.3649962246417999,0.12398344278335571,0.6333134770393372,False,False,False,False
779,2389,TamChuc_01/02390_2.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00779_pid2389_TamChuc_01_02390_2.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_779/output_0.raw,768,11.943369018662827,12.049921655714355,0.9408928751945496,0.9408928155899048,4.126056671142578,0.3438229262828827,0.11591366678476334,0.6267696022987366,False,False,False,False
780,2390,TamChuc_01/02391_1.jpg,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_inputs/vn3k_test_gallery_2000/raw/00780_pid2390_TamChuc_01_02391_1.raw,/Users/phamtunglam/Documents/Projects/mSigLIP/code/artifacts/deployment/qnn_runs/rotated_w8a8_learned_qat_v8_gallery_2000/Result_780/output_0.raw,768,13.09830523141161,13.44970715551062,0.9577139616012573,0.9577139019966125,3.8758695125579834,0.29081231355667114,0.1065923348069191,0.5736000537872314,False,False,False,False
